Tran No.,Customer Code,Location Code,Grade Level Code,Transaction Date,Delivery Type,Quantity,Paper type Code
311311,722459,L000000,K1000001,08/09/2016,Returned,-2,CL0000000
294077,450626,L000000,K1000001,01/09/2016,Returned,-25,CL0000000
388676,950170,L000000,K1000001,17/09/2016,Returned,-71,CL0000000
371766,418235,L000000,K1000001,16/09/2016,Returned,-12,CL0000000
398058,413606,L000000,K1000001,17/09/2016,Returned,-63,CL0000000
388821,394648,L000000,K1000001,18/09/2016,Returned,-76,CL0000000
378405,586871,L000000,K1000001,18/09/2016,Returned,-60,CL0000000
388092,253004,L000000,K1000001,20/09/2016,Returned,-24,CL0000000
158794,504748,L000000,K1000001,04/06/2016,Returned,-45,CL0000000
499535,231565,L000000,K1000001,18/10/2016,Returned,-12,CL0000000
491218,835530,L000000,K1000001,10/10/2016,Returned,-31,CL0000000
499356,928005,L000000,K1000001,16/10/2016,Returned,-33,CL0000000
492049,375029,L000000,K1000001,15/10/2016,Returned,-6,CL0000000
589950,744911,L000000,K1000001,21/11/2016,Returned,-21,CL0000000
684696,126388,L000000,K1000001,27/12/2016,Returned,-3,CL0000000
67416,221951,L000000,K1000001,17/03/2016,Consignment,96,CL0000000
72571,7662,L000000,K1000001,29/03/2016,Consignment,39,CL0000000
74871,394648,L000000,K1000001,30/03/2016,Consignment,33,CL0000000
7988,44647,L000000,K1000001,11/02/2016,Consignment,26,CL0000000
69777,217503,L000000,K1000001,19/03/2016,Consignment,26,CL0000000
7485,335332,L000000,K1000001,03/02/2016,Consignment,1,CL0000000
1139,895874,L000000,K1000001,17/01/2016,Consignment,24,CL0000000
1126,872510,L000000,K1000001,27/01/2016,Consignment,37,CL0000000
529524,929964,L000000,K1000001,17/11/2016,Consignment,49,CL0000000
500955,125964,L000000,K1000001,24/11/2016,Consignment,19,CL0000000
529658,135103,L000000,K1000001,08/11/2016,Consignment,12,CL0000000
621206,747117,L000000,K1000001,15/12/2016,Consignment,6,CL0000000
614930,410547,L000000,K1000001,12/12/2016,Consignment,4,CL0000000
417626,377649,L000000,K1000001,01/10/2016,Consignment,9,CL0000000
412400,806318,L000000,K1000001,03/10/2016,Consignment,5,CL0000000
429024,646184,L000000,K1000001,08/10/2016,Consignment,14,CL0000000
405137,306817,L000000,K1000001,20/10/2016,Consignment,10,CL0000000
323697,27550,L000000,K1000001,21/09/2016,Consignment,36,CL0000000
327389,847718,L000000,K1000001,24/09/2016,Consignment,17,CL0000000
307810,481860,L000000,K1000001,23/09/2016,Consignment,87,CL0000000
314186,872510,L000000,K1000001,24/09/2016,Consignment,56,CL0000000
329719,16838,L000000,K1000001,18/09/2016,Consignment,17,CL0000000
306033,381736,L000000,K1000001,18/09/2016,Consignment,80,CL0000000
327847,116794,L000000,K1000001,28/09/2016,Consignment,19,CL0000000
175414,757155,L000000,K1000001,18/06/2016,Consignment,96,CL0000000
167065,838043,L000000,K1000001,11/06/2016,Consignment,52,CL0000000
172330,353051,L000000,K1000001,15/06/2016,Consignment,52,CL0000000
186815,766607,L000000,K1000001,28/06/2016,Consignment,26,CL0000000
181136,717399,L000000,K1000001,23/06/2016,Consignment,24,CL0000000
170213,885729,L000000,K1000001,14/06/2016,Consignment,20,CL0000000
167109,101281,L000000,K1000001,11/06/2016,Consignment,16,CL0000000
171562,91953,L000000,K1000001,15/06/2016,Consignment,10,CL0000000
171562,91953,L000000,K1000001,15/06/2016,Consignment,10,CL0000000
179596,108668,L000000,K1000001,22/06/2016,Consignment,10,CL0000000
187155,688997,L000000,K1000001,28/06/2016,Consignment,10,CL0000000
165000,232950,L000000,K1000001,09/06/2016,Consignment,3,CL0000000
167073,638736,L000000,K1000001,11/06/2016,Consignment,3,CL0000000
94687,393574,L000000,K1000001,15/04/2016,Consignment,209,CL0000000
109286,197010,L000000,K1000001,24/04/2016,Consignment,128,CL0000000
106839,875491,L000000,K1000001,22/04/2016,Consignment,96,CL0000000
81777,983989,L000000,K1000001,05/04/2016,Consignment,65,CL0000000
83059,863345,L000000,K1000001,06/04/2016,Consignment,65,CL0000000
94825,470643,L000000,K1000001,15/04/2016,Consignment,65,CL0000000
97209,472917,L000000,K1000001,16/04/2016,Consignment,65,CL0000000
97209,472917,L000000,K1000001,16/04/2016,Consignment,65,CL0000000
114743,697871,L000000,K1000001,28/04/2016,Consignment,65,CL0000000
115903,967698,L000000,K1000001,28/04/2016,Consignment,39,CL0000000
105517,215367,L000000,K1000001,21/04/2016,Consignment,33,CL0000000
87373,364621,L000000,K1000001,09/04/2016,Consignment,26,CL0000000
97287,643488,L000000,K1000001,16/04/2016,Consignment,20,CL0000000
103453,943388,L000000,K1000001,20/04/2016,Consignment,20,CL0000000
113083,653337,L000000,K1000001,27/04/2016,Consignment,20,CL0000000
105115,94625,L000000,K1000001,21/04/2016,Consignment,19,CL0000000
134942,762832,L000000,K1000001,16/05/2016,Consignment,112,CL0000000
149491,618366,L000000,K1000001,26/05/2016,Consignment,96,CL0000000
123927,840960,L000000,K1000001,05/05/2016,Consignment,65,CL0000000
140420,125964,L000000,K1000001,20/05/2016,Consignment,59,CL0000000
146787,129507,L000000,K1000001,25/05/2016,Consignment,46,CL0000000
137262,775305,L000000,K1000001,18/05/2016,Consignment,33,CL0000000
121965,119451,L000000,K1000001,04/05/2016,Consignment,26,CL0000000
121965,119451,L000000,K1000001,04/05/2016,Consignment,26,CL0000000
119972,881369,L000000,K1000001,03/05/2016,Consignment,20,CL0000000
123344,945178,L000000,K1000001,05/05/2016,Consignment,20,CL0000000
348897,497559,L000000,K1000001,19/09/2016,Consignment,82,CL0000000
660851,473710,L000000,K1000001,20/12/2016,Consignment,69,CL0000000
276032,47158,I000000,G4000001,23/08/2016,Returned,-7,BW000000
271805,260054,I000000,G2000001,22/08/2016,Returned,-12,BW000000
271833,260054,I000000,G1000001,22/08/2016,Returned,-16,BW000000
216806,1233,I000000,TY000001,23/07/2016,Returned,-43,BW000000
212722,47158,I000000,SH000001,20/07/2016,Consignment,570,BW000000
204961,250977,I000000,SH000001,13/07/2016,Consignment,78,BW000000
300735,805891,I000000,G5000001,06/09/2016,Returned,-1,BW000000
372656,260054,I000000,G2000001,29/09/2016,Returned,-53,BW000000
336816,16891,I000000,G1000001,13/09/2016,Returned,-6,BW000000
336846,16891,I000000,TY000001,13/09/2016,Returned,-2,BW000000
336848,16891,I000000,TY000001,13/09/2016,Returned,-2,BW000000
1341,39094,I000000,SY0000001,26/01/2016,Consignment,94,BW000000
317728,16891,I000000,G3000001,23/09/2016,Consignment,166,BW000000
148215,260054,I000000,G1000001,26/05/2016,Consignment,78,BW000000
123278,260054,I000000,K1000001,05/05/2016,Consignment,40,CL0000000
144946,60455,I000000,FTH000001,24/05/2016,Consignment,438,BW000000
155973,60455,I000000,G5000001,02/06/2016,Consignment,320,BW000000
144912,60455,I000000,G1000001,24/05/2016,Consignment,192,BW000000
158037,39094,I000000,K2000001,03/06/2016,Consignment,130,BW000000
158037,39094,I000000,K2000001,03/06/2016,Consignment,130,BW000000
126519,16891,I000000,G2000001,07/05/2016,Consignment,104,BW000000
126521,16891,I000000,G4000001,07/05/2016,Consignment,66,BW000000
126507,16891,I000000,G6000001,07/05/2016,Consignment,52,BW000000
126547,16891,I000000,FST000001,07/05/2016,Consignment,52,BW000000
173121,44850,I000000,G1000001,16/06/2016,Consignment,52,BW000000
153970,16891,I000000,FTH000001,31/05/2016,Consignment,40,BW000000
201115,16891,I000000,TY000001,09/07/2016,Consignment,20,BW000000
167516,123087,I000000,G6000001,11/06/2016,Consignment,104,BW000000
1507,805891,I000000,G4000001,08/01/2016,Consignment,88,BW000000
439019,1233,I000000,G5000001,03/10/2016,Consignment,518,BW000000
545201,260054,I000000,K2000001,03/11/2016,Consignment,360,BW000000
569126,250977,I000000,G2000001,21/11/2016,Consignment,220,CL0000000
